Library_name	RAS_id	Read_name	Length	Breadth_coverage	Mean_depth_coverage	CVPG	CV_per_genome
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6119.ctg006130l||full	17395	0.28260994538660533	0.28260994538660533	0.362204	0.00107456
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6215.ctg006226l||full	21161	0.5832427579036907	0.5832427579036907	0.747507	0.00221765
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6314.ctg006325l||full	11041	0.17416900643057695	0.17416900643057695	0.223222	0.00066224
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6364.ctg006375l||full_1	15040	0.052726063829787236	0.052726063829787236	0.0675758	0.000200479
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6418.ctg006429l||full	16230	0.36105976586568084	0.36105976586568084	0.462748	0.00137285
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6429.ctg006440l||full	13327	0.0291888647107376	0.0291888647107376	0.0374096	0.000110984
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6516.ctg006528l||full	18646	0.23753083771318245	0.23753083771318245	0.304429	0.000903159
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6582.ctg006595l||full	18510	0.2535926526202053	0.2535926526202053	0.325014	0.000964231
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6618.ctg006632l||full	10448	0.1767802450229709	0.1767802450229709	0.226568	0.000672168
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6625.ctg006639l||full	16831	0.02590458083298675	0.02590458083298675	0.0332003	9.84965e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6668.ctg006682l||full	33540	0.13175313059033988	0.13175313059033988	0.16886	0.000500962
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6792.ctg006806l||full	13910	0.03371675053918045	1.2322070452911575	1.57924	0.0046852
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s6830.ctg006845l||full	12661	0.14082615907116341	2.2396335202590634	2.8704	0.00851572
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s712.ctg000713c||full	37971	0.15290616523136077	0.15290616523136077	0.195971	0.000581392
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s737.ctg000738l||full	53792	0.013552201070791196	0.013552201070791196	0.017369	5.15293e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s78.ctg000079l||full	148877	0.07124673388098901	0.07124673388098901	0.0913126	0.0002709
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s840.ctg000841l||full	17646	0.16938682987645926	0.19738184291057465	0.252972	0.000750501
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s867.ctg000868l||full	11741	0.2974192998892769	0.2974192998892769	0.381184	0.00113087
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s876.ctg000878c||full	42202	0.26816264632007963	0.26816264632007963	0.343688	0.00101963
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s920.ctg000922l||full	105607	0.07126421544026437	0.07126421544026437	0.091335	0.000270967
5516.Q.hifi_reads	5_2018_F4_2	5516.AH.hifi_reads_s965.ctg000967l||full	45636	0.08892102725918134	0.16221842405118767	0.207905	0.0006168
5516.Q.hifi_reads	5_2018_F4_2	5516.AI.hifi_reads_s171.ctg000172l||full	22202	0.045716602107918204	0.045716602107918204	0.0585922	0.000173827
5516.Q.hifi_reads	5_2018_F4_2	5516.AI.hifi_reads_s2.ctg000003l||full	55205	0.09951997101711801	0.09951997101711801	0.127549	0.000378403
5516.Q.hifi_reads	5_2018_F4_2	5516.AI.hifi_reads_s258.ctg000259l||full	16499	0.04248742348021092	0.04248742348021092	0.0544535	0.000161549
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1185.ctg001189l||full	66605	0.12411981082501314	0.12411981082501314	0.159077	0.000471938
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1259.ctg001263l||full	37129	0.0827654932801853	0.0827654932801853	0.106075	0.000314698
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1282.ctg001286l||full	35098	0.06339392557980511	0.06339392557980511	0.0812481	0.000241042
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1749.ctg001753l||full	62121	0.04483186040147454	0.04483186040147454	0.0574583	0.000170463
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1779.ctg001783l||full	21989	0.4941561689935877	0.4941561689935877	0.63333	0.00187892
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1846.ctg001850l||full	25730	0.0346677030703459	0.0346677030703459	0.0444315	0.000131816
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1891.ctg001895l||full_1	31650	0.3569352290679305	0.41036334913112166	0.525938	0.00156032
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s1943.ctg001947l||full	22936	0.2423264736658528	0.2423264736658528	0.310575	0.000921393
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s20.ctg000021l||full	27173	0.19916829205461303	0.19916829205461303	0.255262	0.000757294
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2065.ctg002069l||full_1	32191	0.12376129974216396	0.12376129974216396	0.158617	0.000470575
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2299.ctg002303l||full	44519	0.09211797210179923	0.09211797210179923	0.118062	0.000350258
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2362.ctg002366l||full	29111	0.10635155096011817	0.10635155096011817	0.136304	0.000404379
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2491.ctg002495l||full	30868	0.11089153816249837	0.11089153816249837	0.142123	0.000421641
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2543.ctg002547l||full	27243	0.04254303857871747	0.04254303857871747	0.0545248	0.000161761
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2837.ctg002841l||full	17942	0.2804592576078475	0.30236317021513764	0.38752	0.00114967
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2898.ctg002902l||full	14826	0.038648320518008906	0.038648320518008906	0.0495332	0.000146952
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2925.ctg002929l||full	21956	0.08070686828201858	0.08070686828201858	0.103437	0.00030687
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s2960.ctg002964l||full	41957	0.02795719427032438	0.02795719427032438	0.035831	0.000106301
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s3202.ctg003206l||full	33800	0.2651775147928994	0.2651775147928994	0.339862	0.00100828
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s3458.ctg003462l||full	38477	0.16841229825610105	0.16841229825610105	0.215844	0.000640351
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s3506.ctg003510l||full	22973	0.11004222347973708	0.11004222347973708	0.141034	0.000418411
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s3618.ctg003624l||full	29626	0.3852021872679403	0.3852021872679403	0.49369	0.00146465
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s369.ctg000373l||full	20169	0.0178491744756805	0.0178491744756805	0.0228762	6.78676e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s37.ctg000038c||full	64747	0.12246127233694225	0.12246127233694225	0.156951	0.000465632
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s52.ctg000054c||full	39386	0.04844360940435688	0.04844360940435688	0.0620872	0.000184196
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s677.ctg000681l||full	30653	0.152611489903109	0.152611489903109	0.195593	0.000580272
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s846.ctg000850c||full	63285	0.035774670143003874	0.035774670143003874	0.0458502	0.000136025
5516.Q.hifi_reads	5_2018_F4_2	5516.B.hifi_reads_s921.ctg000925l||full	72804	0.09375858469314872	0.09375858469314872	0.120165	0.000356497
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1220.ctg001221l||full	41388	0.057432105924422536	0.057432105924422536	0.0736072	0.000218373
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1241.ctg001242l||full	33349	0.011214729077333653	0.011214729077333653	0.0143732	4.26416e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1347.ctg001348l||full	33735	0.2478731287979843	0.3354379724321921	0.42991	0.00127543
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1370.ctg001371l||full	16277	0.22338268722737606	0.22338268722737606	0.286296	0.000849364
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1546.ctg001547l||full	23833	0.07753954600763648	0.09919019846431419	0.127126	0.000377149
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1561.ctg001562l||full	45940	0.06891597736177622	0.06891597736177622	0.0883254	0.000262038
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1702.ctg001703l||full	26027	0.3635839704921812	0.3704998655242633	0.474847	0.00140874
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s1713.ctg001714l||full	44348	0.399251375484802	0.4746775502841165	0.608365	0.00180486
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s200.ctg000201l||full	49747	0.05081713470159004	0.05081713470159004	0.0651292	0.000193221
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s308.ctg000309l||full	18215	0.04765303321438375	0.04765303321438375	0.061074	0.00018119
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s324.ctg000325l||full	26107	0.3003026008350251	0.3003026008350251	0.38488	0.00114183
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s379.ctg000380l||full	118224	0.009904926241710651	0.009904926241710651	0.0126945	3.76613e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s396.ctg000397l||full	26761	0.02122491685661971	0.02122491685661971	0.0272027	8.07031e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s58.ctg000059l||full	43736	0.1609200658496433	0.1609200658496433	0.206241	0.000611863
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s801.ctg000802l||full	39895	0.023261060283243516	0.023261060283243516	0.0298123	8.84451e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s862.ctg000863l||full	28187	0.17699648774257637	0.17699648774257637	0.226846	0.00067299
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s940.ctg000941l||full	50682	0.140602186180498	0.140602186180498	0.180201	0.000534609
5516.Q.hifi_reads	5_2018_F4_2	5516.C.hifi_reads_s994.ctg000995l||full	34967	0.21463093774129893	0.21463093774129893	0.275079	0.000816087
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1030.ctg001031l||full	27896	0.050867507886435334	0.050867507886435334	0.0651938	0.000193413
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1068.ctg001069l||full	35262	0.12789972208042652	0.12789972208042652	0.163921	0.000486311
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1117.ctg001118l||full	37670	0.05019909742500664	0.05019909742500664	0.0643371	0.000190871
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1176.ctg001177l||full	32472	0.026576743040157676	0.026576743040157676	0.0340618	0.000101052
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1177.ctg001178l||full	34205	0.13553574038883204	0.13553574038883204	0.173708	0.000515345
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1251.ctg001252c||full	64758	0.20755736742950678	0.20755736742950678	0.266014	0.000789192
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1329.ctg001330l||full	50150	0.12725822532402792	0.12725822532402792	0.163099	0.000483872
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1484.ctg001485l||full	43464	0.1599254555494202	0.1599254555494202	0.204967	0.000608082
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1639.ctg001640l||full	40096	0.34335095770151636	0.34335095770151636	0.440052	0.00130552
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s173.ctg000174l||full	30863	0.18672844506366848	0.18672844506366848	0.239318	0.000709994
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1808.ctg001809l||full	21042	0.2821499857428001	0.2821499857428001	0.361614	0.00107281
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s1819.ctg001820l||full	29973	0.08654455676775764	0.08654455676775764	0.110919	0.000329067
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2052.ctg002053l||full	25896	0.7340129749768304	0.8677015755329008	1.11208	0.00329925
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2169.ctg002170l||full	17192	0.05013959981386692	0.05013959981386692	0.0642609	0.000190645
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2179.ctg002180l||full	26199	0.10454597503721516	0.10454597503721516	0.13399	0.000397513
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s22.ctg000023l||full	25349	0.08035819953449841	0.08035819953449841	0.10299	0.000305544
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2265.ctg002266l||full	37652	0.009295654945288431	0.009295654945288431	0.0119137	3.53447e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2486.ctg002487l||full	27164	0.0693933146811957	0.0693933146811957	0.0889372	0.000263853
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s25.ctg000026l||full	26201	0.033739170260677076	0.033739170260677076	0.0432414	0.000128286
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2515.ctg002516l||full	26777	0.32860290547858234	0.32860290547858234	0.42115	0.00124944
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2580.ctg002581l||full	19182	0.2133249921801689	0.2133249921801689	0.273406	0.000811122
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2640.ctg002641l||full	39226	0.16193341151277213	0.16193341151277213	0.20754	0.000615716
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2713.ctg002714l||full	30104	0.32623571618389585	0.43123837363805473	0.552692	0.00163969
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s2808.ctg002809l||full	36866	0.20457874464276027	0.20457874464276027	0.262196	0.000777866
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s299.ctg000300l||full	28749	0.08605516713624822	0.08605516713624822	0.110292	0.000327206
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s384.ctg000385l||full	56494	0.04119021489007682	0.04119021489007682	0.052791	0.000156617
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s51.ctg000052l||full	76678	0.05802185763843606	0.05802185763843606	0.0743631	0.000220615
5516.Q.hifi_reads	5_2018_F4_2	5516.D.hifi_reads_s8.ctg000009l||full	69361	0.09088680959040384	0.09088680959040384	0.116484	0.000345577
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1031.ctg001032l||full	39657	0.09675467130645284	0.09675467130645284	0.124005	0.000367888
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1184.ctg001185l||full	32013	0.06781619966888451	0.06781619966888451	0.0869159	0.000257856
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1192.ctg001193l||full	26983	0.053959900678204796	0.053959900678204796	0.0691571	0.000205171
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1363.ctg001364l||full	17440	0.07821100917431192	0.07821100917431192	0.100238	0.00029738
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1549.ctg001550l||full_1	28149	0.019396781413194075	0.019396781413194075	0.0248597	7.3752e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s163.ctg000164l||full	70978	0.07217729437290428	0.07217729437290428	0.0925052	0.000274438
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1817.ctg001818l||full	47855	0.20741824260787797	0.20741824260787797	0.265835	0.000788663
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1828.ctg001829l||full	23523	0.33159035837265655	0.33159035837265655	0.424979	0.0012608
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s1940.ctg001941l||full	55065	0.20207028057749932	0.24950513030055388	0.319776	0.000948689
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2098.ctg002099l||full	32494	0.1999138302455838	0.1999138302455838	0.256217	0.000760129
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2212.ctg002213l||full	19661	0.38517878032653474	0.5190478612481563	0.665232	0.00197357
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2322.ctg002323l||full	24792	0.27307195869635364	0.27307195869635364	0.34998	0.0010383
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2351.ctg002352l||full	26976	0.41855723606168443	0.41855723606168443	0.536439	0.00159147
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2374.ctg002375l||full	13076	0.42895380850412973	0.42895380850412973	0.549764	0.001631
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2434.ctg002435l||full	24412	0.1865885630018024	0.1865885630018024	0.239139	0.000709462
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s244.ctg000245l||full	33683	0.16670130332808836	0.16670130332808836	0.213651	0.000633845
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2469.ctg002470l||full	22806	0.11089187056037884	0.11089187056037884	0.142123	0.000421642
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2514.ctg002515l||full	31276	0.2305282005371531	0.2305282005371531	0.295454	0.000876533
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2546.ctg002547l||full	32862	0.15580305520053558	0.15580305520053558	0.199683	0.000592407
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2548.ctg002549l||full	41551	0.0862795119251041	0.08986546653510144	0.115175	0.000341694
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s265.ctg000266l||full	62454	0.06600057642424825	0.06600057642424825	0.0845889	0.000250953
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s2793.ctg002794l||full	26522	0.08984993590226982	0.11432018701455396	0.146517	0.000434678
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s296.ctg000297l||full	21449	0.0768334188074036	0.0768334188074036	0.0984727	0.000292142
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s352.ctg000353l||full	98374	0.11666700550958586	0.11666700550958586	0.149525	0.000443601
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s353.ctg000354l||full_1	24623	0.1013280266417577	0.1013280266417577	0.129866	0.000385278
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s395.ctg000396l||full	54403	0.014760215429296179	0.014760215429296179	0.0189173	5.61225e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s4.ctg000005l||full	29426	0.06881669272072317	0.06881669272072317	0.0881982	0.00026166
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s477.ctg000478l||full	37399	0.06647236557127197	0.06647236557127197	0.0851936	0.000252747
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s502.ctg000503l||full	25654	0.3255632649879161	0.46168238871131206	0.59171	0.00175545
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s520.ctg000521l||full	26654	0.3259548285435582	0.3259548285435582	0.417756	0.00123937
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s529.ctg000530l||full	55754	0.09219069483803853	0.09219069483803853	0.118155	0.000350535
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s557.ctg000558l||full	24485	0.15805595262405556	0.15805595262405556	0.202571	0.000600973
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s607.ctg000608l||full	38659	0.047026565612147235	0.047026565612147235	0.0602711	0.000178808
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s663.ctg000664l||full	34165	0.18372603541636176	0.18372603541636176	0.23547	0.000698578
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s712.ctg000713l||full	19184	0.2849249374478732	0.2849249374478732	0.365171	0.00108336
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s726.ctg000727l||full	19443	0.1360901095509952	0.1360901095509952	0.174418	0.000517453
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s745.ctg000746l||full	24078	0.030567322867347785	0.030567322867347785	0.0391763	0.000116226
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s80.ctg000081l||full	32761	0.29266505906413115	0.29266505906413115	0.375091	0.00111279
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s825.ctg000826l||full	42889	0.023129473757840007	0.023129473757840007	0.0296436	8.79448e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.E.hifi_reads_s958.ctg000959l||full	67044	0.010590060258934431	0.010590060258934431	0.0135726	4.02664e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s101.ctg000102l||full	29664	0.231054476806904	0.231054476806904	0.296128	0.000878534
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1194.ctg001195l||full	38120	0.15574501573976915	0.15574501573976915	0.199609	0.000592186
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s122.ctg000123l||full	20880	0.02399425287356322	0.02399425287356322	0.030752	9.12329e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1224.ctg001225l||full	29983	0.04379148183970917	0.04379148183970917	0.0561249	0.000166508
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1342.ctg001343l||full	19306	0.2647363513933492	0.2647363513933492	0.339296	0.0010066
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1357.ctg001358l||full	25840	0.06729876160990712	0.06729876160990712	0.0862527	0.000255889
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1705.ctg001706l||full	25947	0.1100319882838093	0.1100319882838093	0.141021	0.000418373
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1815.ctg001816l||full	48314	0.09812890673510784	0.09812890673510784	0.125766	0.000373114
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1880.ctg001881l||full	31042	0.09242316861026996	0.09242316861026996	0.118453	0.000351419
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1964.ctg001965l||full	15860	0.25611601513240856	0.39136191677175286	0.501585	0.00148807
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1970.ctg001971l||full	25325	0.2682329713721619	0.2682329713721619	0.343778	0.0010199
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s1987.ctg001988l||full	26247	0.208480969253629	0.208480969253629	0.267197	0.000792703
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2023.ctg002024l||full	19168	0.16798831385642737	0.16798831385642737	0.2153	0.000638739
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2143.ctg002144l||full	22940	0.1646469049694856	0.1646469049694856	0.211018	0.000626034
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2164.ctg002165l||full	23846	0.31334395705778745	0.31334395705778745	0.401594	0.00119142
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2191.ctg002192l||full	22464	0.030760327635327635	0.030760327635327635	0.0394236	0.000116959
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2272.ctg002273l||full	25425	0.14930186823992134	0.14930186823992134	0.191351	0.000567688
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2287.ctg002288l||full	26867	0.05229463654297093	0.05229463654297093	0.0670228	0.000198839
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2425.ctg002426l||full	20864	0.2667273773006135	0.2667273773006135	0.341848	0.00101417
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2442.ctg002443l||full	24380	0.3626333059885152	0.3626333059885152	0.464765	0.00137883
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2512.ctg002513l||full	28228	0.023451891738699163	0.023451891738699163	0.0300569	8.91707e-05
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s2648.ctg002649l||full	27307	0.2761929175669242	0.2761929175669242	0.35398	0.00105016
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s302.ctg000303l||full	31403	0.08722096614973092	0.08722096614973092	0.111786	0.000331639
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s446.ctg000447l||full	19353	0.17935203844365213	0.18405415181108872	0.235891	0.000699826
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s560.ctg000561l||full	94326	0.3124695205987745	0.351525560290906	0.450529	0.0013366
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s642.ctg000643l||full	23975	0.1856934306569343	0.1856934306569343	0.237992	0.000706059
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s707.ctg000708l||full	20316	0.28307737743650324	0.28307737743650324	0.362803	0.00107634
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s738.ctg000739l||full	28479	0.08437796270936479	0.08437796270936479	0.108142	0.000320829
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s796.ctg000797l||full	23899	0.16444202686304865	0.16444202686304865	0.210755	0.000625255
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s881.ctg000882l||full	65609	0.03494947339541831	0.03494947339541831	0.0447926	0.000132888
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s894.ctg000895l||full	39904	0.14482257417802727	0.14482257417802727	0.18561	0.000550656
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s916.ctg000917l||full	60035	0.10973598734071792	0.10973598734071792	0.140642	0.000417247
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s96.ctg000097l||full	19637	0.08081682538065896	0.08081682538065896	0.103578	0.000307288
5516.Q.hifi_reads	5_2018_F4_2	5516.F.hifi_reads_s965.ctg000966l||full	24772	0.26441143226223157	0.26441143226223157	0.33888	0.00100537
5516.Q.hifi_reads	5_2018_F4_2	5516.G.hifi_reads_s1011.ctg001024l||full	85075	0.0073464590067587425	0.0073464590067587425	0.00941551	2.79333e-05
