seq_name	taxonomy
5516.N.hifi_reads_s423.ctg000428l||full	Caudoviricetes
5516.N.hifi_reads_s424.ctg000429l||full	Caudoviricetes
5516.N.hifi_reads_s428.ctg000433l||full	Caudoviricetes
5516.N.hifi_reads_s431.ctg000436l||full	Caudoviricetes
5516.N.hifi_reads_s432.ctg000437l||full	Caudoviricetes
5516.N.hifi_reads_s433.ctg000438l||full	Caudoviricetes
5516.N.hifi_reads_s443.ctg000448l||full	Caudoviricetes
5516.N.hifi_reads_s445.ctg000450l||full	Caudoviricetes
5516.N.hifi_reads_s447.ctg000452l||full	Caudoviricetes
5516.N.hifi_reads_s448.ctg000453l||full	Caudoviricetes
5516.N.hifi_reads_s450.ctg000455l||full	Caudoviricetes
5516.N.hifi_reads_s478.ctg000483l||full	Caudoviricetes
5516.N.hifi_reads_s485.ctg000490l||full	Caudoviricetes
5516.N.hifi_reads_s491.ctg000496l||full	Caudoviricetes
5516.N.hifi_reads_s499.ctg000504l||full	Caudoviricetes
5516.N.hifi_reads_s504.ctg000509l||full	Caudoviricetes
5516.N.hifi_reads_s511.ctg000517l||full	Caudoviricetes
5516.N.hifi_reads_s515.ctg000521l||full	Caudoviricetes
5516.N.hifi_reads_s527.ctg000533l||full	Caudoviricetes
5516.N.hifi_reads_s534.ctg000540l||full	Caudoviricetes
5516.N.hifi_reads_s535.ctg000541l||full	Caudoviricetes
5516.N.hifi_reads_s537.ctg000543l||full	Caudoviricetes
5516.N.hifi_reads_s545.ctg000551l||full	Caudoviricetes
5516.N.hifi_reads_s550.ctg000556l||full	Caudoviricetes
5516.N.hifi_reads_s551.ctg000557l||full	Caudoviricetes
5516.N.hifi_reads_s556.ctg000563l||full	Caudoviricetes
5516.N.hifi_reads_s560.ctg000567l||full	Caudoviricetes
5516.N.hifi_reads_s568.ctg000575l||full	Caudoviricetes
5516.N.hifi_reads_s570.ctg000577l||full	Caudoviricetes
5516.N.hifi_reads_s571.ctg000578l||full	Caudoviricetes
5516.N.hifi_reads_s573.ctg000580l||full	Caudoviricetes
5516.N.hifi_reads_s575.ctg000582l||full	Caudoviricetes
5516.N.hifi_reads_s577.ctg000584l||full	Caudoviricetes
5516.N.hifi_reads_s579.ctg000586l||full	Caudoviricetes
5516.N.hifi_reads_s587.ctg000594l||full	Caudoviricetes
5516.N.hifi_reads_s592.ctg000599l||full	Caudoviricetes
5516.N.hifi_reads_s593.ctg000600l||full	Caudoviricetes
5516.N.hifi_reads_s596.ctg000603l||full	Caudoviricetes
5516.N.hifi_reads_s597.ctg000604l||full	Caudoviricetes
5516.N.hifi_reads_s606.ctg000613l||full	Caudoviricetes
5516.N.hifi_reads_s621.ctg000628c||full	Caudoviricetes
5516.N.hifi_reads_s622.ctg000629l||full	Caudoviricetes
5516.N.hifi_reads_s626.ctg000633l||full	Caudoviricetes
5516.N.hifi_reads_s634.ctg000641l||full	Caudoviricetes
5516.N.hifi_reads_s636.ctg000643l||full	Caudoviricetes
5516.N.hifi_reads_s638.ctg000645l||full	Caudoviricetes
5516.N.hifi_reads_s641.ctg000648l||full	Caudoviricetes
5516.N.hifi_reads_s647.ctg000654l||full	Caudoviricetes
5516.N.hifi_reads_s648.ctg000655l||full	Caudoviricetes
5516.N.hifi_reads_s652.ctg000659l||full	Caudoviricetes
5516.N.hifi_reads_s653.ctg000660l||full	Caudoviricetes
5516.N.hifi_reads_s655.ctg000662l||full	Caudoviricetes
5516.N.hifi_reads_s661.ctg000669l||full	Caudoviricetes
5516.N.hifi_reads_s665.ctg000673l||full	Caudoviricetes
5516.N.hifi_reads_s666.ctg000674c||full	Caudoviricetes
5516.N.hifi_reads_s667.ctg000675l||full	Caudoviricetes
5516.N.hifi_reads_s675.ctg000683l||full	Caudoviricetes
5516.N.hifi_reads_s676.ctg000684l||full	Caudoviricetes
5516.N.hifi_reads_s678.ctg000686l||full	Caudoviricetes
5516.N.hifi_reads_s679.ctg000687l||full	Caudoviricetes
5516.N.hifi_reads_s683.ctg000691l||full	Caudoviricetes
5516.N.hifi_reads_s684.ctg000692l||full	Caudoviricetes
5516.N.hifi_reads_s687.ctg000695l||full	Caudoviricetes
5516.N.hifi_reads_s689.ctg000697l||full	Caudoviricetes
5516.N.hifi_reads_s693.ctg000701l||full	Caudoviricetes
5516.N.hifi_reads_s705.ctg000713l||full	Caudoviricetes
5516.N.hifi_reads_s715.ctg000723l||full	Caudoviricetes
5516.N.hifi_reads_s717.ctg000725l||full	Caudoviricetes
5516.N.hifi_reads_s721.ctg000729l||full	Caudoviricetes
5516.N.hifi_reads_s724.ctg000732c||full	Caudoviricetes
5516.N.hifi_reads_s727.ctg000735l||full	Caudoviricetes
5516.N.hifi_reads_s733.ctg000741l||full	Caudoviricetes
5516.N.hifi_reads_s738.ctg000746l||full	Caudoviricetes
5516.N.hifi_reads_s755.ctg000763l||full	Caudoviricetes
5516.N.hifi_reads_s757.ctg000765l||full	Caudoviricetes
5516.N.hifi_reads_s758.ctg000766l||full	Caudoviricetes
5516.N.hifi_reads_s763.ctg000771l||full	Caudoviricetes
5516.N.hifi_reads_s764.ctg000772l||full	Caudoviricetes
5516.N.hifi_reads_s766.ctg000774l||full	Caudoviricetes
5516.N.hifi_reads_s771.ctg000779l||full	Caudoviricetes
5516.N.hifi_reads_s777.ctg000785c||full	Caudoviricetes
5516.N.hifi_reads_s778.ctg000786l||full	Caudoviricetes
5516.N.hifi_reads_s782.ctg000790l||full	Caudoviricetes
5516.N.hifi_reads_s786.ctg000795c||full	Caudoviricetes
5516.N.hifi_reads_s787.ctg000796l||full	Caudoviricetes
5516.N.hifi_reads_s788.ctg000797l||full	Caudoviricetes
5516.N.hifi_reads_s790.ctg000799l||full	Caudoviricetes
5516.N.hifi_reads_s794.ctg000803l||full	Caudoviricetes
5516.N.hifi_reads_s795.ctg000804l||full	Caudoviricetes
5516.N.hifi_reads_s796.ctg000805l||full	Caudoviricetes
5516.N.hifi_reads_s809.ctg000818l||full	Caudoviricetes
5516.N.hifi_reads_s812.ctg000821c||full	Caudoviricetes
5516.N.hifi_reads_s821.ctg000830l||full	Caudoviricetes
5516.N.hifi_reads_s828.ctg000837l||full	Caudoviricetes
5516.N.hifi_reads_s850.ctg000859l||full	Caudoviricetes
5516.N.hifi_reads_s862.ctg000871l||full	Caudoviricetes
5516.N.hifi_reads_s865.ctg000874l||full	Caudoviricetes
5516.N.hifi_reads_s866.ctg000875l||full	Caudoviricetes
5516.N.hifi_reads_s872.ctg000881l||full	Caudoviricetes
5516.N.hifi_reads_s876.ctg000885l||full	Caudoviricetes
5516.N.hifi_reads_s882.ctg000891l||full	Caudoviricetes
5516.N.hifi_reads_s913.ctg000923l||full	Caudoviricetes
5516.N.hifi_reads_s914.ctg000924l||full	Caudoviricetes
5516.N.hifi_reads_s931.ctg000942l||full	Caudoviricetes
5516.N.hifi_reads_s934.ctg000945l||full	Caudoviricetes
5516.N.hifi_reads_s937.ctg000948l||full	Caudoviricetes
5516.N.hifi_reads_s944.ctg000955l||full	Caudoviricetes
5516.N.hifi_reads_s946.ctg000957l||full	Caudoviricetes
5516.N.hifi_reads_s953.ctg000964l||full	Caudoviricetes
5516.N.hifi_reads_s964.ctg000975l||full	Caudoviricetes
5516.N.hifi_reads_s967.ctg000978l||full	Caudoviricetes
5516.N.hifi_reads_s969.ctg000980l||full	Caudoviricetes
5516.N.hifi_reads_s977.ctg000988c||full	Caudoviricetes
5516.N.hifi_reads_s981.ctg000992l||full	Caudoviricetes
5516.N.hifi_reads_s985.ctg000996l||full	Caudoviricetes
5516.N.hifi_reads_s989.ctg001000c||full	Caudoviricetes
5516.N.hifi_reads_s996.ctg001007l||full	Caudoviricetes
5516.N.hifi_reads_s997.ctg001008l||full	Caudoviricetes
5516.N.hifi_reads_s998.ctg001009l||full	Caudoviricetes
5516.N.hifi_reads_s1000.ctg001011l||full	Caudoviricetes
5516.N.hifi_reads_s1011.ctg001022l||full	Caudoviricetes
5516.N.hifi_reads_s1014.ctg001025l||full	Caudoviricetes
5516.N.hifi_reads_s1015.ctg001026l||full	Caudoviricetes
5516.N.hifi_reads_s1018.ctg001029l||full	Caudoviricetes
5516.N.hifi_reads_s1025.ctg001036l||full	Caudoviricetes
5516.N.hifi_reads_s1030.ctg001041c||full	Caudoviricetes
5516.N.hifi_reads_s1035.ctg001046l||full	Caudoviricetes
5516.N.hifi_reads_s1037.ctg001048l||full	Caudoviricetes
5516.N.hifi_reads_s1040.ctg001051l||full	Caudoviricetes
5516.N.hifi_reads_s1044.ctg001055l||full	Caudoviricetes
5516.N.hifi_reads_s1047.ctg001058l||full	Caudoviricetes
5516.N.hifi_reads_s1049.ctg001060l||full	Caudoviricetes
5516.N.hifi_reads_s1050.ctg001061l||full	Caudoviricetes
5516.N.hifi_reads_s1057.ctg001068l||full	Caudoviricetes
5516.N.hifi_reads_s1081.ctg001092c||full	Caudoviricetes
5516.N.hifi_reads_s1095.ctg001106l||full	Caudoviricetes
5516.N.hifi_reads_s1102.ctg001114l||full	Caudoviricetes
5516.N.hifi_reads_s1106.ctg001118l||full	Caudoviricetes
5516.N.hifi_reads_s1118.ctg001131l||full	Caudoviricetes
5516.N.hifi_reads_s1125.ctg001138l||full	Caudoviricetes
5516.N.hifi_reads_s1126.ctg001139l||full	Caudoviricetes
5516.N.hifi_reads_s1142.ctg001155l||full	Caudoviricetes
5516.N.hifi_reads_s1144.ctg001157l||full	Caudoviricetes
5516.N.hifi_reads_s1149.ctg001162l||full	Caudoviricetes
5516.N.hifi_reads_s1152.ctg001165l||full	Caudoviricetes
5516.N.hifi_reads_s1173.ctg001186l||full	Caudoviricetes
5516.N.hifi_reads_s1176.ctg001189l||full	Caudoviricetes
5516.N.hifi_reads_s1178.ctg001191l||full	Caudoviricetes
5516.N.hifi_reads_s1183.ctg001196l||full	Caudoviricetes
5516.N.hifi_reads_s1186.ctg001199l||full	Caudoviricetes
5516.N.hifi_reads_s1195.ctg001208c||full	Caudoviricetes
5516.N.hifi_reads_s1197.ctg001210l||full	Caudoviricetes
5516.N.hifi_reads_s1198.ctg001211c||full	Caudoviricetes
5516.N.hifi_reads_s1201.ctg001214l||full	Caudoviricetes
5516.N.hifi_reads_s1202.ctg001215l||full	Caudoviricetes
5516.N.hifi_reads_s1213.ctg001226l||full	Caudoviricetes
5516.N.hifi_reads_s306.ctg001231l||full	Caudoviricetes
5516.N.hifi_reads_s1223.ctg001237l||full	Caudoviricetes
5516.N.hifi_reads_s1235.ctg001249l||full	Caudoviricetes
5516.N.hifi_reads_s1236.ctg001250l||full	Caudoviricetes
5516.N.hifi_reads_s1252.ctg001266l||full	Caudoviricetes
5516.N.hifi_reads_s1253.ctg001267l||full	Caudoviricetes
5516.N.hifi_reads_s1257.ctg001271c||full	Caudoviricetes
5516.N.hifi_reads_s1267.ctg001281l||full	Caudoviricetes
5516.N.hifi_reads_s1268.ctg001282l||full	Caudoviricetes
5516.N.hifi_reads_s1272.ctg001286l||full	Caudoviricetes
5516.N.hifi_reads_s1273.ctg001287l||full	Caudoviricetes
5516.N.hifi_reads_s1275.ctg001289l||full	Caudoviricetes
5516.N.hifi_reads_s1279.ctg001293l||full	Caudoviricetes
5516.N.hifi_reads_s1281.ctg001295l||full	Caudoviricetes
5516.N.hifi_reads_s1285.ctg001299c||full	Caudoviricetes
5516.N.hifi_reads_s1288.ctg001302l||full	Caudoviricetes
5516.N.hifi_reads_s1318.ctg001332l||full	Caudoviricetes
5516.N.hifi_reads_s1319.ctg001333l||full	Caudoviricetes
5516.N.hifi_reads_s1321.ctg001335l||full	Caudoviricetes
5516.N.hifi_reads_s1340.ctg001354l||full	Caudoviricetes
5516.N.hifi_reads_s1352.ctg001367l||full	Caudoviricetes
5516.N.hifi_reads_s1353.ctg001368l||full	Caudoviricetes
5516.N.hifi_reads_s1360.ctg001375l||full	Caudoviricetes
5516.N.hifi_reads_s1361.ctg001376l||full	Caudoviricetes
5516.N.hifi_reads_s1366.ctg001381c||full	Caudoviricetes
5516.N.hifi_reads_s1367.ctg001382l||full	Caudoviricetes
5516.N.hifi_reads_s1373.ctg001389l||full	Caudoviricetes
5516.N.hifi_reads_s1374.ctg001390l||full	Caudoviricetes
5516.N.hifi_reads_s1382.ctg001398l||full	Caudoviricetes
5516.N.hifi_reads_s1388.ctg001404l||full	Caudoviricetes
5516.N.hifi_reads_s1391.ctg001407l||full	Caudoviricetes
5516.N.hifi_reads_s1392.ctg001408l||full	Caudoviricetes
5516.N.hifi_reads_s1410.ctg001426l||full	Caudoviricetes
5516.N.hifi_reads_s1413.ctg001429c||full	Caudoviricetes
5516.N.hifi_reads_s1414.ctg001430l||full	Caudoviricetes
5516.N.hifi_reads_s1418.ctg001434c||full	Caudoviricetes
5516.N.hifi_reads_s1420.ctg001436l||full	Caudoviricetes
5516.N.hifi_reads_s1425.ctg001441l||full	Caudoviricetes
5516.N.hifi_reads_s1428.ctg001444l||full	Caudoviricetes
5516.N.hifi_reads_s1430.ctg001446l||full	Caudoviricetes
5516.N.hifi_reads_s1432.ctg001448l||full	Caudoviricetes
5516.N.hifi_reads_s1436.ctg001452l||full	Caudoviricetes
5516.N.hifi_reads_s1437.ctg001453l||full	Caudoviricetes
5516.N.hifi_reads_s1442.ctg001458l||full	Caudoviricetes
5516.N.hifi_reads_s1448.ctg001464l||full	Caudoviricetes
5516.N.hifi_reads_s1452.ctg001468l||full	Caudoviricetes
5516.N.hifi_reads_s1455.ctg001471l||full	Caudoviricetes
5516.N.hifi_reads_s1457.ctg001473l||full	Caudoviricetes
5516.N.hifi_reads_s1458.ctg001474l||full	Caudoviricetes
5516.N.hifi_reads_s1466.ctg001482l||full	Caudoviricetes
5516.N.hifi_reads_s1468.ctg001484l||full	Caudoviricetes
5516.N.hifi_reads_s1483.ctg001499l||full	Caudoviricetes
5516.N.hifi_reads_s1487.ctg001503l||full	Caudoviricetes
5516.N.hifi_reads_s1495.ctg001511l||full	Caudoviricetes
5516.N.hifi_reads_s1504.ctg001520l||full	Caudoviricetes
5516.N.hifi_reads_s1509.ctg001525l||full	Caudoviricetes
5516.N.hifi_reads_s1510.ctg001526l||full	Caudoviricetes
5516.N.hifi_reads_s1511.ctg001527l||full	Caudoviricetes
5516.N.hifi_reads_s1523.ctg001539l||full	Caudoviricetes
5516.N.hifi_reads_s1527.ctg001543l||full	Caudoviricetes
5516.N.hifi_reads_s1532.ctg001548l||full	Caudoviricetes
5516.N.hifi_reads_s1533.ctg001549l||full	Caudoviricetes
5516.N.hifi_reads_s306.ctg001553l||full	Caudoviricetes
5516.N.hifi_reads_s1537.ctg001554l||full	Caudoviricetes
5516.N.hifi_reads_s1543.ctg001560l||full	Caudoviricetes
5516.N.hifi_reads_s1546.ctg001563l||full	Caudoviricetes
5516.N.hifi_reads_s1547.ctg001564l||full	Caudoviricetes
5516.N.hifi_reads_s1565.ctg001582c||full	Caudoviricetes
5516.N.hifi_reads_s1566.ctg001583c||full	Caudoviricetes
5516.N.hifi_reads_s1580.ctg001597l||full	Caudoviricetes
5516.N.hifi_reads_s1581.ctg001598l||full	Caudoviricetes
5516.N.hifi_reads_s800.ctg001607l||full	Caudoviricetes
5516.N.hifi_reads_s1591.ctg001609l||full	Caudoviricetes
5516.N.hifi_reads_s1610.ctg001628l||full	Caudoviricetes
5516.N.hifi_reads_s1611.ctg001630c||full	Caudoviricetes
5516.N.hifi_reads_s1615.ctg001634l||full	Caudoviricetes
5516.N.hifi_reads_s1617.ctg001636l||full	Caudoviricetes
5516.N.hifi_reads_s1619.ctg001638l||full	Caudoviricetes
5516.N.hifi_reads_s1631.ctg001650l||full	Caudoviricetes
5516.N.hifi_reads_s1660.ctg001679l||full	Caudoviricetes
5516.N.hifi_reads_s1672.ctg001691l||full	Caudoviricetes
5516.N.hifi_reads_s1675.ctg001694c||full	Caudoviricetes
5516.N.hifi_reads_s1677.ctg001696l||full	Caudoviricetes
5516.N.hifi_reads_s1678.ctg001697l||full	Caudoviricetes
5516.N.hifi_reads_s1681.ctg001700l||full	Caudoviricetes
5516.N.hifi_reads_s1688.ctg001707l||full	Caudoviricetes
5516.N.hifi_reads_s1698.ctg001717l||full	Caudoviricetes
5516.N.hifi_reads_s1709.ctg001728l||full	Caudoviricetes
5516.N.hifi_reads_s1723.ctg001744l||full	Caudoviricetes
5516.N.hifi_reads_s1728.ctg001749l||full	Caudoviricetes
5516.N.hifi_reads_s1729.ctg001750l||full	Caudoviricetes
5516.N.hifi_reads_s1737.ctg001758l||full	Caudoviricetes
5516.N.hifi_reads_s1740.ctg001761l||full	Caudoviricetes
5516.N.hifi_reads_s1743.ctg001764l||full	Caudoviricetes
5516.N.hifi_reads_s1744.ctg001765l||full	Caudoviricetes
5516.N.hifi_reads_s1745.ctg001766l||full	Caudoviricetes
5516.N.hifi_reads_s306.ctg001767l||full	Caudoviricetes
5516.N.hifi_reads_s1757.ctg001780l||full	Caudoviricetes
5516.N.hifi_reads_s1759.ctg001782l||full	Caudoviricetes
5516.N.hifi_reads_s1768.ctg001791l||full	Caudoviricetes
5516.N.hifi_reads_s1775.ctg001798l||full	Caudoviricetes
5516.N.hifi_reads_s1792.ctg001815l||full	Caudoviricetes
5516.N.hifi_reads_s1806.ctg001829l||full	Caudoviricetes
5516.N.hifi_reads_s1812.ctg001835l||full	Caudoviricetes
5516.N.hifi_reads_s1814.ctg001837l||full	Caudoviricetes
5516.N.hifi_reads_s1818.ctg001841l||full	Caudoviricetes
5516.N.hifi_reads_s1819.ctg001842l||full	Caudoviricetes
5516.N.hifi_reads_s1825.ctg001848l||full	Caudoviricetes
5516.N.hifi_reads_s1829.ctg001852l||full	Caudoviricetes
5516.N.hifi_reads_s1832.ctg001855l||full	Caudoviricetes
5516.N.hifi_reads_s1833.ctg001856l||full	Caudoviricetes
5516.N.hifi_reads_s98.ctg001865l||full	Caudoviricetes
5516.N.hifi_reads_s1845.ctg001869l||full	Caudoviricetes
5516.N.hifi_reads_s1849.ctg001873l||full	Caudoviricetes
5516.N.hifi_reads_s1853.ctg001877l||full	Caudoviricetes
5516.N.hifi_reads_s306.ctg001882l||full	Caudoviricetes
5516.N.hifi_reads_s1873.ctg001899l||full	Caudoviricetes
5516.N.hifi_reads_s1875.ctg001901l||full	Caudoviricetes
5516.N.hifi_reads_s1876.ctg001902l||full	Caudoviricetes
5516.N.hifi_reads_s1878.ctg001904l||full	Caudoviricetes
5516.N.hifi_reads_s1888.ctg001914l||full	Caudoviricetes
5516.N.hifi_reads_s1899.ctg001926l||full	Caudoviricetes
5516.N.hifi_reads_s1908.ctg001936l||full	Caudoviricetes
5516.N.hifi_reads_s1914.ctg001942l||full	Caudoviricetes
5516.N.hifi_reads_s1919.ctg001947l||full	Caudoviricetes
5516.N.hifi_reads_s1922.ctg001950l||full	Caudoviricetes
5516.N.hifi_reads_s1924.ctg001952l||full	Caudoviricetes
5516.N.hifi_reads_s1925.ctg001953l||full	Caudoviricetes
5516.N.hifi_reads_s1945.ctg001973l||full	Caudoviricetes
5516.N.hifi_reads_s1963.ctg001992l||full	Caudoviricetes
5516.N.hifi_reads_s1967.ctg001996l||full	Caudoviricetes
5516.N.hifi_reads_s1982.ctg002012l||full	Caudoviricetes
5516.N.hifi_reads_s1984.ctg002014c||full	Caudoviricetes
5516.N.hifi_reads_s1989.ctg002019l||full	Caudoviricetes
5516.N.hifi_reads_s1994.ctg002024l||full	Caudoviricetes
5516.N.hifi_reads_s1998.ctg002028l||full	Caudoviricetes
5516.N.hifi_reads_s2002.ctg002032l||full	Caudoviricetes
5516.N.hifi_reads_s2006.ctg002036l||full	Caudoviricetes
5516.N.hifi_reads_s2009.ctg002039l||full	Caudoviricetes
5516.N.hifi_reads_s2011.ctg002041l||full	Caudoviricetes
5516.N.hifi_reads_s30.ctg002045l||full	Caudoviricetes
5516.N.hifi_reads_s2027.ctg002058l||full	Caudoviricetes
5516.N.hifi_reads_s2030.ctg002061c||full	Caudoviricetes
5516.N.hifi_reads_s2032.ctg002063l||full	Caudoviricetes
5516.N.hifi_reads_s2034.ctg002065l||full	Caudoviricetes
5516.N.hifi_reads_s2043.ctg002074l||full	Caudoviricetes
5516.N.hifi_reads_s2057.ctg002088l||full	Caudoviricetes
5516.N.hifi_reads_s2060.ctg002091l||full	Caudoviricetes
5516.N.hifi_reads_s2080.ctg002111l||full	Caudoviricetes
5516.N.hifi_reads_s2081.ctg002112l||full	Caudoviricetes
5516.N.hifi_reads_s2083.ctg002114l||full	Caudoviricetes
5516.N.hifi_reads_s2085.ctg002116l||full	Caudoviricetes
5516.N.hifi_reads_s2086.ctg002117l||full	Caudoviricetes
5516.N.hifi_reads_s2091.ctg002122l||full	Caudoviricetes
5516.N.hifi_reads_s2112.ctg002143l||full	Caudoviricetes
5516.N.hifi_reads_s2122.ctg002153l||full	Caudoviricetes
5516.N.hifi_reads_s2127.ctg002158l||full	Caudoviricetes
5516.N.hifi_reads_s2137.ctg002168l||full	Caudoviricetes
5516.N.hifi_reads_s2139.ctg002170l||full	Caudoviricetes
5516.N.hifi_reads_s2141.ctg002172l||full	Caudoviricetes
5516.N.hifi_reads_s2144.ctg002175l||full	Megaviricetes
5516.N.hifi_reads_s2146.ctg002177l||full	Caudoviricetes
5516.N.hifi_reads_s2149.ctg002180l||full	Caudoviricetes
5516.N.hifi_reads_s2152.ctg002183l||full	Caudoviricetes
5516.N.hifi_reads_s2155.ctg002186l||full	Caudoviricetes
5516.N.hifi_reads_s2156.ctg002187l||full	Caudoviricetes
5516.N.hifi_reads_s2160.ctg002191c||full	Caudoviricetes
5516.N.hifi_reads_s2166.ctg002197l||full	Caudoviricetes
5516.N.hifi_reads_s2175.ctg002206l||full	Caudoviricetes
5516.N.hifi_reads_s2179.ctg002210l||full	Caudoviricetes
5516.N.hifi_reads_s2182.ctg002213l||full	Caudoviricetes
5516.N.hifi_reads_s2190.ctg002221l||full	Caudoviricetes
5516.N.hifi_reads_s2203.ctg002235l||full	Caudoviricetes
5516.N.hifi_reads_s2205.ctg002237c||full	Caudoviricetes
5516.N.hifi_reads_s2207.ctg002239l||full	Caudoviricetes
5516.N.hifi_reads_s2210.ctg002242l||full	Caudoviricetes
5516.N.hifi_reads_s2213.ctg002245c||full	Caudoviricetes
5516.N.hifi_reads_s2224.ctg002256l||full	Caudoviricetes
5516.N.hifi_reads_s2229.ctg002261l||full	Caudoviricetes
5516.N.hifi_reads_s2237.ctg002269l||full	Caudoviricetes
5516.N.hifi_reads_s2243.ctg002277l||full	Caudoviricetes
5516.N.hifi_reads_s306.ctg002278l||full	Caudoviricetes
5516.N.hifi_reads_s2248.ctg002283l||full	Caudoviricetes
5516.N.hifi_reads_s2251.ctg002286l||full	Caudoviricetes
5516.N.hifi_reads_s2254.ctg002289l||full	Caudoviricetes
5516.N.hifi_reads_s2257.ctg002292l||full	Caudoviricetes
5516.N.hifi_reads_s2259.ctg002294l||full	Caudoviricetes
5516.N.hifi_reads_s2260.ctg002295l||full	Caudoviricetes
5516.N.hifi_reads_s2289.ctg002325l||full	Caudoviricetes
5516.N.hifi_reads_s2300.ctg002336l||full	Caudoviricetes
5516.N.hifi_reads_s2308.ctg002344l||full	Caudoviricetes
5516.N.hifi_reads_s2310.ctg002346l||full	Caudoviricetes
5516.N.hifi_reads_s2315.ctg002351l||full	Caudoviricetes
5516.N.hifi_reads_s2316.ctg002352l||full	Caudoviricetes
5516.N.hifi_reads_s2327.ctg002364l||full	Caudoviricetes
5516.N.hifi_reads_s2329.ctg002366l||full	Caudoviricetes
5516.N.hifi_reads_s2330.ctg002367l||full	Caudoviricetes
5516.N.hifi_reads_s2336.ctg002373l||full	Caudoviricetes
5516.N.hifi_reads_s2349.ctg002387l||full	Caudoviricetes
5516.N.hifi_reads_s2350.ctg002388l||full	Caudoviricetes
5516.N.hifi_reads_s2360.ctg002398l||full	Caudoviricetes
5516.N.hifi_reads_s2371.ctg002409l||full	Caudoviricetes
5516.N.hifi_reads_s2373.ctg002411l||full	Caudoviricetes
5516.N.hifi_reads_s2375.ctg002413l||full	Caudoviricetes
5516.N.hifi_reads_s2379.ctg002417l||full	Caudoviricetes
5516.N.hifi_reads_s2390.ctg002428l||full	Caudoviricetes
5516.N.hifi_reads_s2391.ctg002429l||full	Caudoviricetes
5516.N.hifi_reads_s2394.ctg002432l||full	Caudoviricetes
5516.N.hifi_reads_s2400.ctg002439l||full	Caudoviricetes
5516.N.hifi_reads_s2413.ctg002452l||full	Caudoviricetes
5516.N.hifi_reads_s2417.ctg002456l||full	Caudoviricetes
5516.N.hifi_reads_s2434.ctg002474l||full	Caudoviricetes
5516.N.hifi_reads_s2435.ctg002475l||full	Caudoviricetes
5516.N.hifi_reads_s2447.ctg002487l||full	Caudoviricetes
5516.N.hifi_reads_s2449.ctg002489l||full	Caudoviricetes
5516.N.hifi_reads_s2454.ctg002494l||full	Caudoviricetes
5516.N.hifi_reads_s2473.ctg002513l||full	Caudoviricetes
5516.N.hifi_reads_s2474.ctg002514l||full	Caudoviricetes
5516.N.hifi_reads_s2480.ctg002521l||full	Caudoviricetes
5516.N.hifi_reads_s2487.ctg002528l||full	Caudoviricetes
5516.N.hifi_reads_s2489.ctg002530l||full	Caudoviricetes
5516.N.hifi_reads_s2493.ctg002534l||full	Caudoviricetes
5516.N.hifi_reads_s2496.ctg002537l||full	Caudoviricetes
5516.N.hifi_reads_s2527.ctg002568l||full	Caudoviricetes
5516.N.hifi_reads_s2528.ctg002569l||full	Caudoviricetes
5516.N.hifi_reads_s2540.ctg002582l||full	Caudoviricetes
5516.N.hifi_reads_s2544.ctg002586l||full	Caudoviricetes
5516.N.hifi_reads_s2551.ctg002593l||full	Caudoviricetes
5516.N.hifi_reads_s2563.ctg002605l||full	Caudoviricetes
5516.N.hifi_reads_s2568.ctg002610l||full	Caudoviricetes
5516.N.hifi_reads_s2570.ctg002612l||full	Caudoviricetes
5516.N.hifi_reads_s2575.ctg002617l||full	Caudoviricetes
5516.N.hifi_reads_s2580.ctg002622l||full	Caudoviricetes
5516.N.hifi_reads_s2586.ctg002629l||full	Caudoviricetes
5516.N.hifi_reads_s2589.ctg002632l||full	Caudoviricetes
5516.N.hifi_reads_s2592.ctg002635l||full	Caudoviricetes
5516.N.hifi_reads_s2593.ctg002636l||full	Caudoviricetes
5516.N.hifi_reads_s2599.ctg002642l||full	Caudoviricetes
5516.N.hifi_reads_s2601.ctg002644l||full	Caudoviricetes
5516.N.hifi_reads_s2602.ctg002645l||full	Caudoviricetes
5516.N.hifi_reads_s2607.ctg002650l||full	Caudoviricetes
5516.N.hifi_reads_s2615.ctg002658l||full	Caudoviricetes
5516.N.hifi_reads_s2663.ctg002709l||full	Caudoviricetes
5516.N.hifi_reads_s2666.ctg002714l||full	Caudoviricetes
5516.N.hifi_reads_s2668.ctg002717l||full	Caudoviricetes
5516_O_hifi_reads_s58.ctg000059l||full	Caudoviricetes
5516_O_hifi_reads_s213.ctg000214l||full	Caudoviricetes
5516_O_hifi_reads_s256.ctg000257l||full	Caudoviricetes
5516_O_hifi_reads_s306.ctg000307l||full	Caudoviricetes
5516_O_hifi_reads_s307.ctg000308l||full	Caudoviricetes
5516_O_hifi_reads_s507.ctg000508l||full	Caudoviricetes
5516_O_hifi_reads_s652.ctg000653l||full	Caudoviricetes
5516_O_hifi_reads_s725.ctg000726l||full	Caudoviricetes
5516_O_hifi_reads_s777.ctg000778l||full	Caudoviricetes
5516_O_hifi_reads_s852.ctg000853l||full	Caudoviricetes
5516_O_hifi_reads_s868.ctg000869l||full	Caudoviricetes
5516_O_hifi_reads_s872.ctg000873l||full	Caudoviricetes
5516_O_hifi_reads_s927.ctg000928l||full	Caudoviricetes
5516_O_hifi_reads_s987.ctg000988l||full	Caudoviricetes
